video,mean_stride,cadence,label
002_color_down12.json,64.55972481128346,1.0,0
002_color_down13.json,58.58244490798563,1.0,0
002_color_down14.json,20.313887622826677,1.0,0
002_color_down15.json,71.14067158369835,1.0,0
002_color_down16.json,65.36987050740966,1.0,0
002_color_down17.json,4.726245755329064,1.0,0
002_color_down18.json,69.33712756371371,1.0,0
002_color_down19.json,76.00959998450263,1.0,0
002_color_down20.json,38.27988993701671,1.0,0
002_color_down21.json,35.83161219269218,1.0,0
002_color_down22.json,56.79668048959139,1.0,0
002_color_down23.json,32.248686757100664,1.0,0
002_color_down24.json,23.878367622013823,1.0,0
002_color_down25.json,60.136034803877735,1.0,0
002_color_down26.json,52.24844076080266,1.0,0
002_color_down27.json,25.726561073977386,1.0,0
002_color_down28.json,13.690140112615698,1.0,0
002_color_down29.json,14.310643985743413,1.0,0
002_color_down30.json,15.55870739294101,1.0,0
002_color_down31.json,22.00716089426011,1.0,0
002_color_down32.json,45.00343833894817,1.0,0
002_color_down33.json,58.22711876451603,1.0,0
002_color_down34.json,41.84872066056043,1.0,0
002_color_down35.json,23.05692755947972,1.0,0
002_color_down36.json,64.14954596629181,1.0,0
002_color_down37.json,72.82288939702644,1.0,0
002_color_down38.json,35.780466289571095,1.0,0
002_color_down39.json,42.07371359991067,1.0,0
002_color_down40.json,77.48982631987548,1.0,0
002_color_down41.json,55.0811961263432,1.0,0
002_color_down42.json,33.158381838504255,1.0,0
002_color_down43.json,71.88465468778757,1.0,0
002_color_down44.json,44.78089294920417,1.0,0
002_color_down45.json,27.603384164667055,1.0,0
002_color_down46.json,58.58797072484692,1.0,0
002_color_down47.json,51.76366993646251,1.0,0
002_color_down48.json,25.138315448649884,1.0,0
002_color_down49.json,43.23419340954467,1.0,0
002_color_down50.json,49.534964199890005,1.0,0
002_color_down51.json,36.66128944558256,1.0,0
002_color_down52.json,27.375734054648117,1.0,0
002_color_down53.json,24.890894929643085,1.0,0
002_color_down54.json,22.983546800911544,1.0,0
002_color_down55.json,35.99622760972651,1.0,0
002_color_down56.json,34.428786548290184,1.0,0
002_color_down57.json,29.10711885862684,1.0,0
002_color_down58.json,29.246279221763015,1.0,0
002_color_down59.json,28.371750343197064,1.0,0
002_color_down60.json,28.06885821543091,1.0,0
002_color_down61.json,30.909503907347617,1.0,0
002_color_down62.json,25.9261142651319,1.0,0
002_color_down63.json,27.58319305101788,1.0,0
002_color_down64.json,27.498143889921025,1.0,0
002_color_down65.json,26.862936087755752,1.0,0
002_color_down66.json,26.43356251374774,1.0,0
002_color_down67.json,28.692214393972666,1.0,0
002_color_down68.json,25.75282519515509,1.0,0
002_color_down69.json,28.314178571065927,1.0,0
003_color_down0.json,22.724360472760065,1.0,0
003_color_down1.json,22.17706460890994,1.0,0
003_color_down2.json,22.54009214651335,1.0,0
003_color_down3.json,20.47282370167847,1.0,0
003_color_down4.json,19.213601135680374,1.0,0
003_color_down5.json,20.820557930178136,1.0,0
003_color_down6.json,21.90170781161582,1.0,0
003_color_down7.json,24.71722367747071,1.0,0
003_color_down8.json,31.57489876734358,1.0,0
003_color_down9.json,65.48850320525432,1.0,0
003_color_down10.json,63.278922174312726,1.0,0
003_color_down11.json,28.812613467597807,1.0,0
003_color_down12.json,42.06019013721653,1.0,0
003_color_down13.json,61.342780631808196,1.0,0
003_color_down14.json,35.55847929051486,1.0,0
003_color_down15.json,47.47374331447103,1.0,0
003_color_down16.json,87.68865966796875,1.0,0
003_color_down17.json,56.37277007192781,1.0,0
003_color_down18.json,27.48629780345289,1.0,0
003_color_down19.json,87.25497679613588,1.0,0
003_color_down20.json,79.65602883567058,1.0,0
003_color_down21.json,32.56221911368759,1.0,0
003_color_down22.json,42.359366117302,1.0,0
003_color_down23.json,58.20181263784995,1.0,0
003_color_down24.json,39.822888375586636,1.0,0
003_color_down25.json,9.299062090355898,1.0,0
003_color_down26.json,33.5142822265625,1.0,0
003_color_down27.json,52.349366632896874,1.0,0
003_color_down28.json,49.79930676244909,1.0,0
003_color_down29.json,27.2147216796875,1.0,0
003_color_down30.json,10.694314354533478,1.0,0
003_color_down31.json,7.9305216881920755,1.0,0
003_color_down32.json,15.256355336309884,1.0,0
003_color_down33.json,15.333495863067894,1.0,0
003_color_down34.json,4.6920305308388714,1.0,0
003_color_down35.json,42.1973876953125,1.0,0
003_color_down36.json,67.09502339798877,1.0,0
003_color_down37.json,62.87638263226146,1.0,0
003_color_down38.json,28.871163367770194,1.0,0
003_color_down39.json,50.79098773726145,1.0,0
003_color_down40.json,76.51769862186313,1.0,0
003_color_down41.json,58.48800460408228,1.0,0
003_color_down42.json,6.5543049060849174,1.0,0
003_color_down43.json,64.0675159575433,1.0,0
003_color_down44.json,65.1901215092413,1.0,0
003_color_down45.json,38.83882396757268,1.0,0
003_color_down46.json,40.84350880091818,1.0,0
003_color_down47.json,64.14032323274391,1.0,0
003_color_down48.json,44.19071346846362,1.0,0
003_color_down49.json,9.956059917740433,1.0,0
003_color_down50.json,50.3033115279888,1.0,0
003_color_down51.json,43.85726810753053,1.0,0
003_color_down52.json,18.058259048522615,1.0,0
003_color_down53.json,46.65532972013032,1.0,0
003_color_down54.json,57.481439014032155,1.0,0
003_color_down55.json,49.576530799735664,1.0,0
003_color_down56.json,32.82069850130079,1.0,0
003_color_down57.json,24.595581311779657,1.0,0
003_color_down58.json,22.485895972422995,1.0,0
003_color_down59.json,25.409297340194282,1.0,0
003_color_down60.json,23.575306297460106,1.0,0
003_color_down61.json,24.876847516276943,1.0,0
003_color_down62.json,24.36030119214324,1.0,0
003_color_down63.json,19.9575035697926,1.0,0
003_color_down64.json,20.453017420391102,1.0,0
003_color_down65.json,20.40303469624914,1.0,0
003_color_down66.json,22.096688342702812,1.0,0
003_color_down67.json,24.796697328884367,1.0,0
003_color_down68.json,25.36504138181521,1.0,0
004_color_down0.json,26.2332012580396,1.0,1
004_color_down1.json,27.29394186564671,1.0,1
004_color_down2.json,25.969755880428725,1.0,1
004_color_down3.json,24.77224786517405,1.0,1
004_color_down4.json,26.151800537112223,1.0,1
004_color_down5.json,29.540565582252157,1.0,1
004_color_down6.json,29.286249039327203,1.0,1
004_color_down7.json,28.719939131256375,1.0,1
004_color_down8.json,29.002394602987785,1.0,1
004_color_down9.json,28.857015045964538,1.0,1
004_color_down10.json,30.22465494382875,1.0,1
004_color_down11.json,29.211400076750824,1.0,1
004_color_down12.json,32.47379625323356,1.0,1
004_color_down13.json,30.89727079450362,1.0,1
004_color_down14.json,33.0905920912749,1.0,1
004_color_down15.json,32.61917917434725,1.0,1
004_color_down16.json,29.88932277302566,1.0,1
004_color_down17.json,25.054033480400452,1.0,1
004_color_down18.json,23.57602108761971,1.0,1
004_color_down19.json,31.074479785823215,1.0,1
004_color_down20.json,32.2514128880184,1.0,1
004_color_down21.json,23.553516676737015,1.0,1
004_color_down22.json,57.53435272758787,1.0,1
004_color_down23.json,70.91114605632364,1.0,1
004_color_down24.json,55.99496919715555,1.0,1
004_color_down25.json,18.295302284877888,1.0,1
004_color_down26.json,42.79947932219151,1.0,1
004_color_down27.json,45.25504608682136,1.0,1
004_color_down28.json,30.921532185494087,1.0,1
004_color_down29.json,49.65348671293403,1.0,1
004_color_down30.json,56.345404251291356,1.0,1
004_color_down31.json,27.872471550262464,1.0,1
004_color_down32.json,35.765249925312084,1.0,1
004_color_down33.json,61.588051545210504,1.0,1
004_color_down34.json,52.17727803332914,1.0,1
004_color_down35.json,15.928231031485165,1.0,1
004_color_down36.json,45.680304888057734,1.0,1
004_color_down37.json,32.281093498480246,1.0,1
004_color_down38.json,14.06862280378033,1.0,1
004_color_down39.json,57.45950791492646,1.0,1
004_color_down40.json,57.496455088735075,1.0,1
004_color_down41.json,45.044579711747204,1.0,1
004_color_down42.json,22.19088225609741,1.0,1
004_color_down43.json,22.897179314770383,1.0,1
004_color_down44.json,34.875613302007416,1.0,1
004_color_down45.json,41.914277573948716,1.0,1
004_color_down46.json,41.34061186805072,1.0,1
004_color_down47.json,41.15326987553098,1.0,1
004_color_down48.json,34.87933987283757,1.0,1
004_color_down49.json,35.307373046875,1.0,1
004_color_down50.json,34.475926908203476,1.0,1
004_color_down51.json,8.587010516359559,1.0,1
004_color_down52.json,13.12327433609846,1.0,1
004_color_down53.json,21.67664094562084,1.0,1
004_color_down54.json,28.757930504389154,1.0,1
004_color_down55.json,28.17855087926234,1.0,1
004_color_down56.json,7.932036753712405,1.0,1
004_color_down57.json,39.61580417972788,1.0,1
004_color_down58.json,57.910628277574055,1.0,1
004_color_down59.json,50.429168701171875,1.0,1
004_color_down60.json,14.155303862934765,1.0,1
004_color_down61.json,40.895067220745254,1.0,1
004_color_down62.json,40.09784591698929,1.0,1
004_color_down63.json,20.073213897129317,1.0,1
004_color_down64.json,54.69622823548401,1.0,1
004_color_down65.json,58.24490007030466,1.0,1
004_color_down66.json,29.210296630859375,1.0,1
004_color_down67.json,31.785104177326723,1.0,1
004_color_down68.json,45.48185345913373,1.0,1
004_color_down69.json,43.0638245735304,1.0,1
004_color_down70.json,28.893949897420406,1.0,1
004_color_down71.json,53.03437988281545,1.0,1
004_color_down72.json,48.324848349238586,1.0,1
004_color_down73.json,16.063164968846866,1.0,1
004_color_down74.json,25.334383552014465,1.0,1
004_color_down75.json,25.67454927898236,1.0,1
004_color_down76.json,27.55985959172222,1.0,1
004_color_down77.json,47.792971057722745,1.0,1
004_color_down78.json,50.399900257731176,1.0,1
004_color_down79.json,32.87868930923929,1.0,1
004_color_down80.json,23.559127807617188,1.0,1
004_color_down81.json,25.40179443359375,1.0,1
004_color_down82.json,41.10873359832854,1.0,1
004_color_down83.json,49.57709151408877,1.0,1
004_color_down84.json,47.18464010497855,1.0,1
004_color_down85.json,39.11232646859764,1.0,1
004_color_down86.json,32.933776748137156,1.0,1
004_color_down87.json,30.480636455620722,1.0,1
004_color_down88.json,29.158944500676526,1.0,1
004_color_down89.json,32.74334467767496,1.0,1
004_color_down90.json,34.21410157866645,1.0,1
004_color_down91.json,31.851049313967728,1.0,1
004_color_down92.json,31.35344469932084,1.0,1
004_color_down93.json,31.246500117716156,1.0,1
004_color_down94.json,29.890653421014854,1.0,1
004_color_down95.json,29.80923633791771,1.0,1
004_color_down96.json,27.0815552913721,1.0,1
004_color_down97.json,29.06626542571132,1.0,1
004_color_down98.json,27.911469222566307,1.0,1
004_color_down99.json,28.415294158500537,1.0,1
004_color_down100.json,28.06399091230711,1.0,1
004_color_down101.json,29.158017885153253,1.0,1
005_color_down0.json,28.16526231638907,1.0,0
005_color_down1.json,25.987674261246728,1.0,0
005_color_down2.json,26.61368543552364,1.0,0
005_color_down3.json,27.23867385620854,1.0,0
005_color_down4.json,28.738041597256885,1.0,0
005_color_down5.json,26.876596035324496,1.0,0
005_color_down6.json,29.31772826859406,1.0,0
005_color_down7.json,30.574066990181706,1.0,0
005_color_down8.json,52.58557378984493,1.0,0
005_color_down9.json,92.11881051487268,1.0,0
005_color_down10.json,61.60854018793215,1.0,0
005_color_down11.json,25.435962718826758,1.0,0
005_color_down12.json,95.58131888958405,1.0,0
005_color_down13.json,59.76108153884477,1.0,0
005_color_down14.json,30.33290149310184,1.0,0
005_color_down15.json,104.97970305241196,1.0,0
005_color_down16.json,87.49078305450611,1.0,0
005_color_down17.json,9.645295052481316,1.0,0
005_color_down18.json,81.87864804263567,1.0,0
005_color_down19.json,92.72315412748401,1.0,0
005_color_down20.json,65.87410840905628,1.0,0
005_color_down21.json,22.078027676747816,1.0,0
005_color_down22.json,9.888568439315629,1.0,0
005_color_down23.json,20.719560055068854,1.0,0
005_color_down24.json,20.338630603918606,1.0,0
005_color_down25.json,22.06793212890625,1.0,0
005_color_down26.json,53.59244469379486,1.0,0
005_color_down27.json,88.82318115234375,1.0,0
005_color_down28.json,78.26504284649835,1.0,0
005_color_down29.json,20.97855938875886,1.0,0
005_color_down30.json,79.74506438978614,1.0,0
005_color_down31.json,90.64071577909748,1.0,0
005_color_down32.json,27.39227119078346,1.0,0
005_color_down33.json,63.08086017880871,1.0,0
005_color_down34.json,98.22490317452677,1.0,0
005_color_down35.json,57.467047190157906,1.0,0
005_color_down36.json,25.129563758941455,1.0,0
005_color_down37.json,79.76377367277946,1.0,0
005_color_down38.json,84.98226665493303,1.0,0
005_color_down39.json,56.3418201601932,1.0,0
005_color_down40.json,18.485165452264628,1.0,0
005_color_down41.json,13.926880239442504,1.0,0
005_color_down42.json,21.653068436091136,1.0,0
005_color_down43.json,20.606664557272733,1.0,0
005_color_down44.json,21.435046633447875,1.0,0
005_color_down45.json,23.063720317350718,1.0,0
005_color_down46.json,23.771679687501763,1.0,0
005_color_down47.json,23.402112122756662,1.0,0
005_color_down48.json,24.825006103522377,1.0,0
005_color_down49.json,22.580676215419647,1.0,0
006_color_down0.json,24.816621146645375,1.0,0
006_color_down1.json,25.77777366509822,1.0,0
006_color_down2.json,23.868034371146834,1.0,0
006_color_down3.json,26.915602419439402,1.0,0
006_color_down4.json,26.0135375976865,1.0,0
006_color_down5.json,26.14521484375071,1.0,0
006_color_down6.json,22.37777759734731,1.0,0
006_color_down7.json,20.521522937474174,1.0,0
006_color_down8.json,21.658487127853554,1.0,0
006_color_down9.json,25.20540744384564,1.0,0
006_color_down10.json,23.984765605230265,1.0,0
006_color_down11.json,17.747052088727187,1.0,0
006_color_down12.json,25.12880983495314,1.0,0
006_color_down13.json,28.76242676910857,1.0,0
006_color_down14.json,24.787042275343136,1.0,0
006_color_down15.json,29.005914592283393,1.0,0
006_color_down16.json,61.63859914617751,1.0,0
006_color_down17.json,58.5276879099485,1.0,0
006_color_down18.json,24.203692284906673,1.0,0
006_color_down19.json,32.60250055967639,1.0,0
006_color_down20.json,48.854494418572564,1.0,0
006_color_down21.json,36.05006626284651,1.0,0
006_color_down22.json,26.426805071687877,1.0,0
006_color_down23.json,54.78466522419188,1.0,0
006_color_down24.json,39.58893481266469,1.0,0
006_color_down25.json,11.547433433463183,1.0,0
006_color_down26.json,49.63583528521692,1.0,0
006_color_down27.json,44.796099840407784,1.0,0
006_color_down28.json,9.5511474609375,1.0,0
006_color_down29.json,39.56890189852992,1.0,0
006_color_down30.json,33.465466474679936,1.0,0
006_color_down31.json,5.460721024003873,1.0,0
006_color_down32.json,43.711712524068936,1.0,0
006_color_down33.json,48.64644245305642,1.0,0
006_color_down34.json,40.76654556589031,1.0,0
006_color_down35.json,11.743011474609375,1.0,0
006_color_down36.json,40.927708646595086,1.0,0
006_color_down37.json,57.5461332840267,1.0,0
006_color_down38.json,54.105926513671875,1.0,0
006_color_down39.json,31.98604010912454,1.0,0
006_color_down40.json,21.48261651393927,1.0,0
006_color_down41.json,25.270787538680047,1.0,0
006_color_down42.json,30.6563556744784,1.0,0
006_color_down43.json,29.939180406576597,1.0,0
006_color_down44.json,32.24674544810917,1.0,0
006_color_down45.json,34.25203298171247,1.0,0
006_color_down46.json,46.48492664111013,1.0,0
006_color_down47.json,46.8515625,1.0,0
006_color_down48.json,35.74161635547048,1.0,0
006_color_down49.json,15.02283758596287,1.0,0
006_color_down50.json,37.83536844410946,1.0,0
006_color_down51.json,39.36323079126731,1.0,0
006_color_down52.json,18.65721948302054,1.0,0
006_color_down53.json,36.97731135622005,1.0,0
006_color_down54.json,51.56716291935,1.0,0
006_color_down55.json,37.33446970334063,1.0,0
006_color_down56.json,11.371165328298503,1.0,0
006_color_down57.json,50.1494969641923,1.0,0
006_color_down58.json,50.79513641534078,1.0,0
006_color_down59.json,25.602288081413676,1.0,0
006_color_down60.json,36.72399217992503,1.0,0
006_color_down61.json,44.25130755980694,1.0,0
006_color_down62.json,13.733154296875,1.0,0
006_color_down63.json,39.3712286707221,1.0,0
006_color_down64.json,48.72602294923392,1.0,0
006_color_down65.json,34.70476061997677,1.0,0
006_color_down66.json,19.67641143994729,1.0,0
006_color_down67.json,30.08560544326468,1.0,0
006_color_down68.json,23.334365844726562,1.0,0
006_color_down69.json,15.644448686023495,1.0,0
006_color_down70.json,24.709598345550404,1.0,0
006_color_down71.json,24.317375001204844,1.0,0
006_color_down72.json,21.496864869024126,1.0,0
006_color_down73.json,50.39687234989221,1.0,0
006_color_down74.json,53.39710998535156,1.0,0
006_color_down75.json,36.740344384534026,1.0,0
006_color_down76.json,23.898984200038623,1.0,0
006_color_down77.json,16.200148126248425,1.0,0
006_color_down78.json,16.651210557942772,1.0,0
006_color_down79.json,23.83017618700369,1.0,0
006_color_down80.json,35.421033137687104,1.0,0
006_color_down81.json,45.032561537925595,1.0,0
006_color_down82.json,41.825436687828024,1.0,0
006_color_down83.json,43.45795331856742,1.0,0
006_color_down84.json,30.687332153335486,1.0,0
006_color_down85.json,24.47942059370198,1.0,0
006_color_down86.json,24.347163675657633,1.0,0
006_color_down87.json,22.646523955307686,1.0,0
006_color_down88.json,24.25938590962867,1.0,0
006_color_down89.json,22.366828331581022,1.0,0
006_color_down90.json,21.798788217398794,1.0,0
006_color_down91.json,23.672490043329855,1.0,0
006_color_down92.json,23.07872304851437,1.0,0
006_color_down93.json,24.25169800365425,1.0,0
006_color_down94.json,21.9064170516485,1.0,0
006_color_down95.json,25.14474077198181,1.0,0
006_color_down96.json,23.444123728417146,1.0,0
006_color_down97.json,25.383546465764297,1.0,0
006_color_down98.json,22.68934792096239,1.0,0
006_color_down99.json,25.280246034463268,1.0,0
006_color_down100.json,20.705210332797947,1.0,0
006_color_down101.json,20.086969809465472,1.0,0
006_color_down102.json,16.099261258541013,1.0,0
006_color_down103.json,17.49221872197121,1.0,0
007_color_down0.json,12.065796739064192,1.0,0
007_color_down1.json,10.845693971920976,1.0,0
007_color_down2.json,11.579449432967147,1.0,0
007_color_down3.json,21.966093141136536,1.0,0
007_color_down4.json,68.52011788910607,1.0,0
007_color_down5.json,94.2366903549966,1.0,0
007_color_down6.json,56.13968441523237,1.0,0
007_color_down7.json,28.284503218422582,1.0,0
007_color_down8.json,82.74042991149176,1.0,0
007_color_down9.json,67.80748023869289,1.0,0
007_color_down10.json,14.61250146635067,1.0,0
007_color_down11.json,74.68333126122049,1.0,0
007_color_down12.json,77.03839111328125,1.0,0
007_color_down13.json,32.62216478216193,1.0,0
007_color_down14.json,45.332122802734375,1.0,0
007_color_down15.json,83.6863994604871,1.0,0
007_color_down16.json,72.5074010822453,1.0,0
007_color_down17.json,23.291818569206097,1.0,0
007_color_down18.json,53.54833731245671,1.0,0
007_color_down19.json,63.18488238761346,1.0,0
007_color_down20.json,28.928433417248606,1.0,0
007_color_down21.json,25.942195187824826,1.0,0
007_color_down22.json,42.65831149035838,1.0,0
007_color_down23.json,43.341826287447375,1.0,0
007_color_down24.json,36.71178694203194,1.0,0
007_color_down25.json,19.092336379352954,1.0,0
007_color_down26.json,21.157751755014136,1.0,0
007_color_down27.json,21.149639201891368,1.0,0
007_color_down28.json,19.64739670530383,1.0,0
007_color_down29.json,18.4283447265625,1.0,0
007_color_down30.json,41.446896571215085,1.0,0
007_color_down31.json,73.90628051757812,1.0,0
007_color_down32.json,73.42194068422575,1.0,0
007_color_down33.json,29.761374053944174,1.0,0
007_color_down34.json,51.21221699775731,1.0,0
007_color_down35.json,82.2385333631787,1.0,0
007_color_down36.json,52.2132879381018,1.0,0
007_color_down37.json,28.90297097169224,1.0,0
007_color_down38.json,81.26354814020733,1.0,0
007_color_down39.json,66.92012361850907,1.0,0
007_color_down40.json,6.094879150390625,1.0,0
007_color_down41.json,74.23912573106922,1.0,0
007_color_down42.json,88.30741048144402,1.0,0
007_color_down43.json,50.27968909575148,1.0,0
007_color_down44.json,23.937288471562397,1.0,0
007_color_down45.json,72.71269143618086,1.0,0
007_color_down46.json,59.02574756770573,1.0,0
007_color_down47.json,16.660833020456415,1.0,0
007_color_down48.json,20.123757555768435,1.0,0
007_color_down49.json,21.914843301041145,1.0,0
007_color_down50.json,19.937882052209506,1.0,0
007_color_down51.json,16.5172828459052,1.0,0
007_color_down52.json,12.625724623081695,1.0,0
007_color_down53.json,13.85124899504844,1.0,0
008_color_down0.json,9.69438451417608,1.0,0
008_color_down1.json,11.87224684803757,1.0,0
008_color_down2.json,9.719438204976516,1.0,0
008_color_down3.json,6.79382472387388,1.0,0
008_color_down4.json,52.66452760691624,1.0,0
008_color_down5.json,68.78746238262447,1.0,0
008_color_down6.json,30.040431922195847,1.0,0
008_color_down7.json,63.090471501447524,1.0,0
008_color_down8.json,62.03285976544596,1.0,0
008_color_down9.json,10.082458496139935,1.0,0
008_color_down10.json,74.28532312123528,1.0,0
008_color_down11.json,57.53012282828927,1.0,0
008_color_down12.json,23.668490370754352,1.0,0
008_color_down13.json,65.97483320790982,1.0,0
008_color_down14.json,29.917577187755256,1.0,0
008_color_down15.json,51.10540771484375,1.0,0
008_color_down16.json,78.712775596858,1.0,0
008_color_down17.json,56.24045306597261,1.0,0
008_color_down18.json,9.787109649816543,1.0,0
008_color_down19.json,39.20496768696647,1.0,0
008_color_down20.json,41.84877117534157,1.0,0
008_color_down21.json,40.94073049052249,1.0,0
008_color_down22.json,29.38230280144374,1.0,0
008_color_down23.json,9.65065917969522,1.0,0
008_color_down24.json,10.564051833829389,1.0,0
008_color_down25.json,11.844818115234375,1.0,0
008_color_down26.json,7.003741709528457,1.0,0
008_color_down27.json,8.26359839199351,1.0,0
008_color_down28.json,19.371099366489933,1.0,0
008_color_down29.json,52.43145751953125,1.0,0
